# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_3861cfa599ea5361df60261fa21872be_model
# start_datetime = 2025-10-07 22:36:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 3000
#     num_warmup = 3000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpsLDz6b/standata-18d5579a789.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /cloud/project/stan_output/model_3861cfa599ea5361df60261fa21872be-202510072236-2-784096.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /cloud/project/stan_output/model_3861cfa599ea5361df60261fa21872be-profile-202510072236-2-54b091.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=model_3861cfa599ea5361df60261fa21872be_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_Zone,tau_Zone,beta_Wind,beta_Temp,beta_Year_2,beta_Year,beta_SB_count,a_Temp,a_SAV,a_SC,a_SB,a_DO,a_BreachDays,a_Goby.1,a_Goby.2,a_Goby.3,beta_Temp_2,beta_Micro,beta_Rain,beta_SC_count,beta_SAV,beta_SAV_2,beta_DO,beta_BreachDays,beta_BreachDays_2,beta_Substrate,beta_Goby_lag,tau,phi
-7707.75,1,0.0078125,1,1,0,18868,1.94872,0.6943,1.25213,1.18275,0.656043,0.615257,1.96761,-1.06091,0.194299,-0.937581,-0.582086,-1.09469,1.22668,0.866949,1.28363,-0.17862,-1.29798,-0.0936299,0.725869,1.46745,-1.11038,-1.52376,0.530112,-0.917168,-0.0276932,0.0446132,-0.636368,4.92273,-0.18929
-7707.75,0,10.9517,0,1,1,7722.87,1.94872,0.6943,1.25213,1.18275,0.656043,0.615257,1.96761,-1.06091,0.194299,-0.937581,-0.582086,-1.09469,1.22668,0.866949,1.28363,-0.17862,-1.29798,-0.0936299,0.725869,1.46745,-1.11038,-1.52376,0.530112,-0.917168,-0.0276932,0.0446132,-0.636368,4.92273,-0.18929
-7707.75,0,1.19873,0,1,1,7721.19,1.94872,0.6943,1.25213,1.18275,0.656043,0.615257,1.96761,-1.06091,0.194299,-0.937581,-0.582086,-1.09469,1.22668,0.866949,1.28363,-0.17862,-1.29798,-0.0936299,0.725869,1.46745,-1.11038,-1.52376,0.530112,-0.917168,-0.0276932,0.0446132,-0.636368,4.92273,-0.18929
-7707.75,0,0.0722879,0,1,1,7719.33,1.94872,0.6943,1.25213,1.18275,0.656043,0.615257,1.96761,-1.06091,0.194299,-0.937581,-0.582086,-1.09469,1.22668,0.866949,1.28363,-0.17862,-1.29798,-0.0936299,0.725869,1.46745,-1.11038,-1.52376,0.530112,-0.917168,-0.0276932,0.0446132,-0.636368,4.92273,-0.18929
-6105.23,1,0.00335463,2,3,0,7648.56,1.94651,0.696109,1.18634,1.23931,0.698875,0.591947,1.99211,-1.06229,0.193457,-0.934825,-0.574456,-1.09874,1.23287,0.87764,1.30076,-0.152304,-1.17622,-0.106193,0.721031,1.47443,-1.05149,-1.53708,0.59191,-0.880615,0.0354621,0.0674392,-0.61947,4.81602,-0.21917
-5122.39,1,0.00274951,3,7,0,6099.67,1.94882,0.691406,1.1249,1.3024,0.725862,0.581257,2.01303,-1.0599,0.178861,-0.939391,-0.589338,-1.09199,1.22162,0.891545,1.31023,-0.137392,-1.05993,-0.103011,0.723293,1.50033,-0.993065,-1.53419,0.664027,-0.84653,0.098115,0.104241,-0.585441,4.67012,-0.274917
-4966.1,1,0.00256848,2,3,0,5132.23,1.94765,0.6871,1.10864,1.3192,0.722182,0.575166,2.01515,-1.05575,0.175366,-0.938137,-0.594967,-1.08622,1.21379,0.89405,1.31767,-0.137415,-1.03097,-0.110252,0.71633,1.49819,-0.978072,-1.53869,0.685086,-0.836575,0.107356,0.107715,-0.581474,4.60813,-0.283766
-4593.97,1,0.00261646,3,7,0,4985.05,1.94334,0.695705,1.08373,1.37119,0.754042,0.551658,2.0028,-1.0361,0.182526,-0.918718,-0.591245,-1.07876,1.21271,0.904708,1.31764,-0.119152,-0.979251,-0.11452,0.706093,1.49307,-0.91597,-1.5388,0.760387,-0.808873,0.166271,0.147167,-0.5575,4.39025,-0.297831
-4350.63,1,0.00282732,3,7,0,4605.86,1.93912,0.697728,1.04226,1.38081,0.784154,0.548292,2.01372,-1.02983,0.182754,-0.913597,-0.58824,-1.11361,1.2155,0.919104,1.30292,-0.107664,-0.931659,-0.118733,0.697358,1.49103,-0.868418,-1.53152,0.813485,-0.79179,0.193872,0.157405,-0.527242,4.05655,-0.337809
-4245.01,1,0.00318263,3,7,0,4359.32,1.93783,0.690554,1.01859,1.38742,0.777637,0.556282,2.00334,-1.03844,0.182396,-0.90921,-0.58626,-1.10932,1.2074,0.921244,1.29756,-0.0981181,-0.906258,-0.130713,0.694886,1.49552,-0.84633,-1.54134,0.829437,-0.773119,0.194417,0.159686,-0.53091,3.83351,-0.351154
