# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_3861cfa599ea5361df60261fa21872be_model
# start_datetime = 2025-10-06 23:23:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpizSONi/standata-18e4483b3e.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /cloud/project/stan_output/model_3861cfa599ea5361df60261fa21872be-202510062323-2-347a62.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /cloud/project/stan_output/model_3861cfa599ea5361df60261fa21872be-profile-202510062323-2-69dff4.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=model_3861cfa599ea5361df60261fa21872be_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_Zone,tau_Zone,beta_Wind,beta_Temp,beta_Year_2,beta_Year,beta_SB_count,a_Temp,a_SAV,a_SC,a_SB,a_DO,a_BreachDays,a_Goby.1,a_Goby.2,a_Goby.3,beta_Temp_2,beta_Micro,beta_Rain,beta_SC_count,beta_SAV,beta_SAV_2,beta_DO,beta_BreachDays,beta_BreachDays_2,beta_Substrate,beta_Goby_lag,tau,phi
-3910.32,1,0.03125,1,1,0,4731.07,1.93254,0.709841,1.37034,1.00404,0.350512,0.559456,1.80578,-1.06213,0.160176,-0.874773,-0.580025,-1.11387,1.1677,0.842283,1.19641,-0.29152,-1.61074,-0.00465189,0.739775,1.24998,-1.3104,-1.59572,0.230851,-0.966679,-0.192513,-0.100021,-0.628583,3.02036,-0.413557
-3910.32,0,14.3855,0,1,1,3930.75,1.93254,0.709841,1.37034,1.00404,0.350512,0.559456,1.80578,-1.06213,0.160176,-0.874773,-0.580025,-1.11387,1.1677,0.842283,1.19641,-0.29152,-1.61074,-0.00465189,0.739775,1.24998,-1.3104,-1.59572,0.230851,-0.966679,-0.192513,-0.100021,-0.628583,3.02036,-0.413557
-3910.32,0,2.43117,0,1,1,3924.26,1.93254,0.709841,1.37034,1.00404,0.350512,0.559456,1.80578,-1.06213,0.160176,-0.874773,-0.580025,-1.11387,1.1677,0.842283,1.19641,-0.29152,-1.61074,-0.00465189,0.739775,1.24998,-1.3104,-1.59572,0.230851,-0.966679,-0.192513,-0.100021,-0.628583,3.02036,-0.413557
-3910.32,0,0.239791,0,1,1,3925.38,1.93254,0.709841,1.37034,1.00404,0.350512,0.559456,1.80578,-1.06213,0.160176,-0.874773,-0.580025,-1.11387,1.1677,0.842283,1.19641,-0.29152,-1.61074,-0.00465189,0.739775,1.24998,-1.3104,-1.59572,0.230851,-0.966679,-0.192513,-0.100021,-0.628583,3.02036,-0.413557
-3346.79,1,0.0186273,2,3,0,3880.71,1.9122,0.710206,1.19912,1.01636,0.28051,0.401706,1.76327,-1.0287,0.139303,-0.800056,-0.522633,-1.11475,1.19844,0.781812,1.15609,-0.297869,-1.51242,0.0307915,0.65879,1.21965,-1.09761,-1.58267,0.142162,-0.813681,-0.0983287,-0.125299,-0.564641,1.87701,-0.771758
-2949.74,1,0.0257257,2,3,0,3341.06,1.9124,0.713469,0.775291,0.907552,0.183771,0.29653,1.62065,-0.986423,0.185041,-0.733751,-0.423078,-0.953582,1.01781,0.849014,1.15017,-0.359502,-1.29497,0.0304177,0.559923,1.15846,-0.900112,-1.50075,0.0262449,-0.619726,0.0437759,-0.160714,-0.446845,1.75348,-1.14037
-2223.08,0.428953,0.0404064,3,7,0,2906.48,1.96998,0.907087,-0.445247,-0.305828,-0.0150311,0.0218345,1.18658,-0.058285,-0.0544097,-0.336776,-0.213421,-0.151925,0.0500782,0.932905,1.01192,-0.283473,-0.648653,0.38157,0.138992,0.662815,-0.125747,-1.23833,-0.147292,0.0732203,-0.127309,-0.228667,-0.14181,1.04086,-1.73326
-2178.15,1,0.0116189,3,7,0,2238.27,1.89491,0.933668,-0.344012,-0.193683,-0.0153167,-0.0125435,1.22017,-0.00755722,-0.034854,-0.261368,-0.255833,-0.117119,0.0774011,0.945876,1.04874,-0.23944,-0.568675,0.405527,0.0763483,0.652344,-0.129467,-1.25508,-0.14876,0.0735383,-0.112147,-0.232545,-0.178721,1.05535,-1.67556
-2005.13,0.938335,0.0204082,5,31,0,2192.09,0.876855,1.22715,-0.290141,-0.102195,-0.827737,0.335024,0.954266,-0.066846,-0.023263,0.316577,0.509135,0.120354,-0.0131306,-0.141373,-0.433408,-0.770572,0.0742407,0.39497,0.035088,-0.269339,-0.0723293,0.1708,-0.106403,0.0924906,-0.270241,0.209259,0.433208,0.994231,-0.163604
-1943.24,0.868701,0.030656,3,7,0,2013.96,0.955175,1.30015,0.0148366,0.00767289,-0.871086,0.291958,0.829114,-0.204085,0.00963174,0.292654,0.383096,0.0343563,0.0280417,-0.191414,-0.543521,-0.859039,0.0879359,0.375168,0.120771,-0.397691,-0.0393366,0.169209,0.0437701,0.0595233,-0.272213,0.127987,0.351558,1.00683,-0.33359
-1899.44,1,0.0377901,3,7,0,1949.51,1.09845,1.14861,-0.0854464,-0.0194445,-0.936853,0.13826,0.608784,0.0583575,-0.00634993,0.0548068,0.297502,0.0299412,-0.0657675,-0.331911,-0.588243,-1.07051,-0.0470459,0.227806,0.0500536,-0.691574,-0.0016888,0.00201304,-0.0756487,0.174425,-0.223069,-0.137281,0.241108,0.987595,-0.132268
-1899.44,0.0397033,0.0715297,1,3,0,1913.35,1.09845,1.14861,-0.0854464,-0.0194445,-0.936853,0.13826,0.608784,0.0583575,-0.00634993,0.0548068,0.297502,0.0299412,-0.0657675,-0.331911,-0.588243,-1.07051,-0.0470459,0.227806,0.0500536,-0.691574,-0.0016888,0.00201304,-0.0756487,0.174425,-0.223069,-0.137281,0.241108,0.987595,-0.132268
-1891.94,0.997139,0.00662379,7,191,0,1915.52,-0.963955,2.54715,-0.0787007,0.00312959,-0.245876,-0.567004,1.11619,0.0218723,-0.0838681,-0.0959884,0.320761,0.0324265,-0.0802414,-1.01462,-1.22703,-1.79433,0.0472371,0.249605,0.0577702,-0.238773,0.0432659,-0.275921,-0.099711,0.0414653,-0.0663138,-0.0670102,0.230224,0.998667,0.065389
-1888.97,0.980358,0.0126937,6,63,0,1904.31,-0.820633,1.72425,-0.0144694,-0.00860429,-0.521297,-0.285094,0.960998,0.0209884,-0.0807285,-0.0794709,0.0709289,0.0075295,-0.0887276,-0.665987,-0.950025,-1.90439,0.160424,0.228599,0.0586642,-0.232142,0.0591881,-0.347985,0.0941938,0.0912,-0.0944336,-0.118824,0.144565,1.01774,0.201997
-1882.68,0.968519,0.0231059,5,47,0,1906.4,-0.442424,1.84877,-0.0521845,-0.011998,-0.551339,-0.203687,0.877556,-0.0268425,-0.0628678,0.267089,0.240062,-0.0323386,-0.00600023,-0.621878,-0.885483,-1.44433,-0.0527039,0.224589,0.0433973,-0.289578,0.0672299,-0.212646,-0.0219465,0.0899025,-0.106101,-0.208492,0.200432,0.983245,-0.00114089
-1885.2,0.24012,0.0404676,4,31,0,1895.47,-0.437766,1.88193,-0.0351175,-0.0591066,-0.517683,-0.247684,0.88125,-0.0793261,-0.0210735,0.251865,0.264958,0.00308009,0.0320073,-0.546774,-0.851106,-1.50698,-0.0600065,0.230192,0.00556136,-0.343662,0.0667707,-0.185459,-0.0284923,0.0478941,-0.0961019,-0.254745,0.137228,1.01276,0.0323012
-1888.97,0.995117,0.00750794,6,127,0,1904.96,-0.548126,2.06544,-0.00969141,0.00670474,-0.449931,-0.36316,1.03436,0.120336,0.0519691,0.0546014,0.0556495,-0.0113808,0.0767677,-0.738302,-0.768182,-1.75586,0.168856,0.312344,0.0794907,-0.413508,0.031183,-0.0470372,0.0138079,0.108448,-0.127099,-0.0744162,0.1408,1.01442,0.0153352
-1893.58,0.923436,0.0143697,6,127,0,1913.24,-0.125084,1.10548,-0.0704189,-0.0928199,-1.1358,0.316157,0.734428,0.00178773,0.0925602,0.0286827,0.134521,-0.0802757,0.0278147,-0.674134,-1.04528,-1.30548,0.1539,0.351588,0.119719,-0.149885,0.0171836,0.226135,0.00783352,0.14096,-0.180602,-0.315239,0.0935033,1.03546,-0.080371
-1889.69,0.991094,0.0219764,6,63,0,1905.71,-0.4603,1.29426,-0.0182983,-0.00438207,-0.0435,-0.685711,1.16245,-0.037116,-0.0590273,-0.00294857,0.143,0.0321624,0.00430902,-0.659566,-0.945722,-1.67624,-0.0967317,0.331283,-0.015197,-0.433444,-0.044907,0.278691,-0.0606294,0.0848464,-0.050713,-0.13646,0.160732,1.02197,0.0799609
-1890.86,0.11298,0.0409987,4,15,0,1899.47,-0.44015,1.3181,0.0088051,-0.0499629,-0.0445723,-0.719841,1.10409,0.0258472,0.0226365,-0.0327009,0.0681288,0.0427412,-0.0284896,-0.654372,-0.980776,-1.64937,-0.0997102,0.344807,-0.0189289,-0.436336,-0.051343,0.286241,-0.0457205,0.0850869,-0.071469,-0.150916,0.186065,1.00301,0.0538731
-1894.6,0.983559,0.00553135,7,255,0,1914.28,-0.792751,1.16783,-0.0189417,-0.0961068,-0.0870421,-0.625899,0.715236,-0.127084,0.0129832,-0.0802599,0.274762,-0.0576406,-0.113102,-0.609626,-0.763625,-1.53845,0.166236,0.273283,0.0532009,-0.170658,0.104433,0.382888,-0.039456,0.0568256,-0.148359,-0.132174,0.23011,1.03923,0.067361
-1887.72,1,0.0101332,7,127,0,1905.48,-1.04354,0.217814,-0.0802083,0.0322177,-1.10807,0.345671,0.843519,-0.0710929,-0.00611505,0.17449,0.190294,0.01607,-0.076053,-0.622962,-0.916602,-1.30304,0.0759763,0.239079,0.100821,-0.250706,-0.0167013,0.116038,-0.00938128,0.125988,-0.109338,-0.373875,0.222413,1.02775,0.0439197
-1882.28,1,0.0193057,5,31,0,1896.4,-0.778139,0.210925,-0.0365631,-0.00243839,-0.933582,0.118811,0.685448,-0.0332073,0.00247571,-0.0351376,0.229689,0.025163,-0.048024,-0.742248,-0.81708,-1.45996,-0.0261024,0.233187,0.0909024,-0.268178,0.00249132,-0.211937,0.0243967,0.0876142,-0.122472,-0.0818179,0.267886,0.997541,0.210145
-1886.78,0.111205,0.0364119,4,15,0,1900.86,-0.949776,0.257865,-0.0218966,-0.0390166,-1.03306,0.160142,0.542146,0.0523697,0.00178826,-0.133691,0.254061,-0.0746926,0.0102199,-0.841232,-0.869824,-1.29394,0.0731418,0.267501,0.0188973,-0.0892216,0.0580845,0.066188,0.0194176,0.0912508,-0.0822621,-0.0547459,0.113955,1.00663,-0.0761059
-1894.55,0.989896,0.00524825,7,191,0,1905.27,-0.897274,0.247814,-0.102312,0.0724176,-1.03344,0.178127,0.598002,-0.0724224,0.0764747,-0.1698,0.26705,0.0264689,-0.081706,-0.808012,-0.746661,-1.21598,-0.0182588,0.153588,0.127289,-0.102076,-0.0643131,-0.20071,-0.0384127,0.0698098,-0.089504,-0.217861,0.212532,1.01605,0.0361447
-1886.51,0.997468,0.00963067,5,31,0,1908.84,-0.824794,0.218583,-0.0693425,-0.0368283,-0.828558,0.0806383,0.777638,0.0757049,-0.0816366,0.0708384,0.151682,-0.034126,0.0839963,-0.81974,-0.800865,-1.41316,0.2306,0.348514,-0.0200055,-0.197535,0.10293,-0.22311,-0.0195514,0.0596683,-0.0551606,-0.188778,0.134542,0.989974,0.0161963
-1887.01,0.902651,0.0178774,5,31,0,1900.82,-1.10033,0.177083,-0.0750303,0.0271322,-0.926054,0.149065,0.718318,-0.0234017,0.0536664,0.0186283,0.386133,-0.00432752,-0.115009,-0.723224,-1.01361,-1.45783,-0.0435292,0.256278,0.0885174,-0.173927,-0.0158383,-0.0454871,-0.0128983,0.0426219,-0.0478499,-0.123017,0.218681,1.02843,-0.0266577
-1887.29,0.589843,0.0251684,6,63,0,1905.18,-0.761713,0.281176,0.0212187,-0.0199471,-0.361742,-0.451423,0.764241,-0.0321746,0.0109532,0.224313,0.391318,-0.0336065,-0.0544912,-0.46905,-0.877938,-1.23816,0.114891,0.257086,0.0808673,-0.165996,-0.0567428,-0.233647,-0.0147342,0.0759082,0.0320213,-0.304347,0.150136,0.983717,-0.0133002
-1891.09,0.929513,0.0147444,5,31,0,1909.71,-0.769507,0.304482,-0.0158771,0.0167046,-0.419703,-0.415663,0.806979,0.0444278,0.0110592,0.286648,0.0108081,0.0309441,0.00807618,-0.389486,-0.644859,-1.26265,0.00720492,0.238495,-0.0132042,-0.37325,-0.0600426,-0.321033,-0.0312976,0.171106,-0.188803,-0.329485,0.0434892,0.988145,0.285791
-1894.31,0.597909,0.0222703,6,63,0,1910.49,-0.881677,0.285678,-0.0386845,-0.0207488,-0.586406,-0.208056,0.712598,0.0534506,0.0168234,-0.131928,0.380688,0.0304379,-0.000548819,-0.757018,-0.920234,-1.33829,-0.11525,0.237512,-0.0188977,-0.22293,-0.133665,0.208891,-0.0623763,0.0686588,-0.088673,0.00927435,0.0702409,0.976557,-0.12622
-1889.43,0.999379,0.013473,7,127,0,1908.36,0.250902,1.64963,-0.0184644,-0.121481,-0.773459,-0.0309861,0.828933,-0.037634,-0.0232038,-0.0482549,0.238473,-0.0247466,-0.012407,-0.878086,-1.03877,-1.72598,0.165073,0.316936,0.0106221,-0.282496,-0.0413521,0.265267,0.0123251,0.0679652,-0.118565,-0.0631166,0.271784,1.00131,0.336897
-1884.19,0.748491,0.0244546,6,63,0,1899.95,-0.353005,0.803553,0.017213,-0.0333222,-0.627527,-0.143631,0.788964,0.0464064,0.00785218,0.0878588,0.364963,-0.0587976,-0.014771,-0.445939,-0.755051,-1.57093,-0.0562746,0.238512,0.0747797,-0.372435,-0.00995423,-0.285034,-0.0361624,0.110543,-0.117841,-0.15973,0.133871,1.00478,0.233725
-1888.57,0.896303,0.0223609,5,47,0,1901.2,-0.788586,0.771879,-0.0347208,0.115533,-0.4376,-0.341972,0.841242,0.0181134,-0.0789133,-0.0699991,0.155624,-0.0315985,0.0910972,-0.64751,-0.983272,-1.39986,-0.0250206,0.362555,-0.0080194,-0.18114,0.0841085,0.225955,-0.0357655,0.0427496,0.0237555,-0.224854,0.169889,1.01169,0.240905
-1889.44,0.753899,0.0303906,5,31,0,1906.44,-0.783822,0.583538,-0.0583227,0.0180075,-0.502319,-0.302981,0.845019,-0.031602,0.0950662,0.0503245,0.175462,0.0239987,-0.0919544,-1.00666,-1.0916,-1.56879,0.237614,0.2451,0.131747,-0.0585017,-0.0152369,0.0676195,-0.00251839,0.0946903,-0.0830437,-0.0981833,0.228682,1.02397,0.0582383
-1890.34,0.975556,0.0281766,4,15,0,1904.22,-0.461819,0.51314,-0.0498234,0.0857758,-0.529305,-0.260922,1.07171,0.033046,-0.0552934,-0.216334,0.101931,0.0566848,-0.0245126,-0.708061,-1.03207,-1.96562,-0.0632675,0.280808,-0.00600058,-0.330368,0.00127684,-0.0385674,-0.0155143,0.0531839,-0.0367908,0.0490729,0.0965675,1.02944,0.242118
-1890.34,9.23127e-09,0.046841,1,3,1,1900.98,-0.461819,0.51314,-0.0498234,0.0857758,-0.529305,-0.260922,1.07171,0.033046,-0.0552934,-0.216334,0.101931,0.0566848,-0.0245126,-0.708061,-1.03207,-1.96562,-0.0632675,0.280808,-0.00600058,-0.330368,0.00127684,-0.0385674,-0.0155143,0.0531839,-0.0367908,0.0490729,0.0965675,1.02944,0.242118
-1886.72,0.999413,0.00606159,6,63,0,1903.07,-0.60515,0.531947,-0.0388332,-0.076645,-0.689467,-0.167676,0.962953,-0.0969159,-0.0323092,-0.137142,0.164915,-0.0912117,-0.0469797,-0.629534,-1.16263,-1.85718,0.0518942,0.346783,0.0467885,-0.34874,0.126815,-0.042283,0.0312909,0.0641706,-0.0323803,-0.055805,0.218513,0.985502,0.192493
